Date,BTC-USD,ETH-USD,XRP-USD,SOL-USD,LUNA1-USD,ADA-USD,AVAX-USD,DOT-USD,DOGE-USD,MATIC-USD
2022-02-19,40122.15625,2763.701171875,0.8225280046463013,91.49665069580078,50.432464599609375,0.9977030158042908,85.09931945800781,,0.14120599627494812,1.6318349838256836
2022-02-20,38431.37890625,2628.6484375,0.7782959938049316,90.90141296386719,49.364559173583984,0.9329019784927368,77.33678436279297,,0.13686800003051758,1.515848994255066
2022-02-21,37075.28125,2573.816162109375,0.70346599817276,83.12316131591797,50.176692962646484,0.8582360148429871,69.98892974853516,,0.12849000096321106,1.4087870121002197
2022-02-22,38286.02734375,2639.29931640625,0.722832977771759,86.46538543701172,54.78455352783203,0.8890169858932495,74.57435607910156,,0.13155299425125122,1.4644759893417358
2022-02-23,37296.5703125,2590.359619140625,0.6987460255622864,84.90278625488281,59.6512565612793,0.8691689968109131,73.6986312866211,,0.12784600257873535,1.4423739910125732
2022-02-24,38332.609375,2598.067138671875,0.6962720155715942,89.19474792480469,65.39000701904297,0.8534250259399414,76.52396392822266,,0.12381300330162048,1.439592957496643
2022-02-25,39214.21875,2764.53564453125,0.7689030170440674,92.59882354736328,73.17276000976562,0.8980270028114319,80.8326187133789,,0.12757599353790283,1.5506500005722046
2022-02-26,39105.1484375,2781.11181640625,0.7509729862213135,90.14156341552734,78.07948303222656,0.8879179954528809,81.87970733642578,,0.12764699757099152,1.5152939558029175
2022-02-27,37709.78515625,2621.8017578125,0.721992015838623,85.51905059814453,72.6421127319336,0.858335018157959,74.9911880493164,,0.12311100214719772,1.4530019760131836
2022-02-28,43193.234375,2919.201171875,0.782043993473053,99.52034759521484,91.13858795166016,0.9598280191421509,84.3392333984375,,0.13315600156784058,1.6111910343170166
2022-03-01,44354.63671875,2972.485107421875,0.7848619818687439,98.65355682373047,89.53575897216797,0.9623460173606873,86.73593139648438,,0.1339379996061325,1.621351957321167
2022-03-02,43924.1171875,2950.118408203125,0.7684959769248962,100.6496353149414,92.1105728149414,0.9386619925498962,83.29166412353516,,0.1329900026321411,1.6352449655532837
2022-03-03,42451.7890625,2834.468994140625,0.7521849870681763,95.53919982910156,90.31405639648438,0.902658998966217,78.55764770507812,,0.12961000204086304,1.5844130516052246
2022-03-04,39137.60546875,2617.156005859375,0.7126719951629639,88.24597930908203,83.27303314208984,0.8428890109062195,75.65424346923828,16.757080078125,0.12259099632501602,1.4749460220336914
2022-03-05,39400.5859375,2664.8310546875,0.7548999786376953,89.64784240722656,87.40906524658203,0.8656719923019409,76.72742462158203,17.312721252441406,0.12499599903821945,1.5082659721374512
2022-03-06,38419.984375,2555.037353515625,0.7259939908981323,84.54218292236328,79.11576843261719,0.8237519860267639,72.52902221679688,16.978824615478516,0.12076599895954132,1.4366979598999023
